"Name","Exp","Glucose","decay_constant","half_life","adj_r_squared"
"YAL033W",23,200,-0.0377955626884871,18.3393798439488,0.488226189457297
"YAL034C",20,0,0.032505424148862,21.3240466386658,0.67172583388029
"YAL034C",20,200,-0.00265423748393196,261.147385927624,-0.24669147750478
"YAL034C",22,0,0.0657748727358491,10.538175928422,0.735905136317176
"YAL034C",22,200,-0.0111847377767753,61.9725910784639,-0.158329554078125
"YAL034C",23,0,0.0533201056758064,12.9997338110014,0.775001796641914
"YAL034C",23,200,-0.0271684010310884,25.5129913522253,0.179908660350596
"YAL034W-A",20,0,-0.0350496977746964,19.7761243196897,0.681938031845087
"YAL034W-A",20,200,0.000377670670870153,1835.32170756849,-0.249971202470426
"YAL034W-A",22,0,0.00741234159981928,93.5125791526991,-0.0531663484672869
"YAL034W-A",22,200,0.00690074878381581,100.445212871039,-0.233299008367224
"YAL034W-A",23,0,0.000658584585954691,1052.48011469195,-0.24529640238144
"YAL034W-A",23,200,-0.00865447251212363,80.091210595325,-0.234952240313329
"YAL035W",20,0,-0.0710112566537373,9.76108877976693,0.941402397314417
"YAL035W",20,200,-0.0529811178709251,13.0829096933859,0.80872765588156
"YAL035W",22,0,-0.0175259777118523,39.549701132576,0.309691906970512
"YAL035W",22,200,-0.0375968942098792,18.4362882926061,0.799814372952166
"YAL035W",23,0,-0.0352073010543577,19.6875977368948,0.714768855247731
"YAL035W",23,200,-0.0471550458441909,14.6993215286066,0.892507683087484
"YAL036C",20,0,-0.0650411089455047,10.6570627684209,0.810321373847372
"YAL036C",20,200,-0.0488196106154963,14.1981300510399,0.376012519935628
"YAL036C",22,0,-0.0156323675585304,44.340511951544,0.251479538991957
"YAL036C",22,200,-0.0260307836341802,26.627979791196,0.114441253831105
"YAL036C",23,0,-0.0358506352112569,19.3343068114537,0.77003162789264
"YAL036C",23,200,-0.042494353783859,16.3115124443481,0.345492172577663
"YAL037C-A",20,0,-0.0343153459974805,20.1993353239346,0.291408257214119
"YAL037C-A",20,200,-0.0178627378240617,38.804084087617,0.0232938907895532
"YAL037C-A",22,0,-0.0134240771674224,51.6346242587222,0.0758276066138827
"YAL037C-A",22,200,0.0404765164437018,17.1246747857868,0.514289229962933
"YAL037C-A",23,0,-0.00106868750701924,648.596690807452,-0.246021852706846
"YAL037C-A",23,200,0.0344503205754854,20.12019537064,0.58722039289372
"YAL037W",20,0,-0.0831030303976703,8.34081714280514,0.944193974772213
"YAL037W",20,200,-0.0243077286824957,28.5155058958301,0.48551501330703
"YAL037W",22,0,-0.0262096727326146,26.4462356180973,0.63721438549011
"YAL037W",22,200,0.00264632882671817,261.927835105642,-0.232539570304931
"YAL037W",23,0,-0.0361991490281748,19.1481622957614,0.777171610052079
"YAL037W",23,200,-0.00294220494226575,235.587661009828,-0.213034807839316
"YAL038W",20,0,-0.0105464862544913,65.7230440389338,0.145364050180198
"YAL038W",20,200,-0.00864689992269342,80.1613510919457,0.284372643275423
"YAL038W",22,0,0.031076602550637,22.3044710061376,0.374215230291034
"YAL038W",22,200,0.00667949102989466,103.772454736102,-0.13091409802104
"YAL038W",23,0,0.0134290042099389,51.6156797424295,0.252189170834949
"YAL038W",23,200,-0.0112429002124268,61.6519908087244,0.6889186116902
"YAL039C",20,0,-0.0114399153769404,60.5902367037722,0.0138068189342984
"YAL039C",20,200,-5.51030874382925e-05,12579.0987907197,-0.249998254712721
"YAL039C",22,0,0.0234127845090508,29.6054995206569,0.513783289402858
"YAL039C",22,200,-0.00122320751968318,566.663603195865,-0.248071589257664
"YAL039C",23,0,0.010093195445462,68.6747011197125,0.152637303711179
"YAL039C",23,200,-0.00929690530015349,74.5567646632371,-0.144153797302342
"YAL040C",20,0,-0.0546264922729779,12.6888465965592,0.797332884683337
"YAL040C",20,200,0.000100304733352561,6910.41347095359,-0.249998400657174
"YAL040C",22,0,-0.0181211897421363,38.2506441587664,0.604209364635131
"YAL040C",22,200,-0.00914449225169864,75.7994169037859,-0.221109409823748
"YAL040C",23,0,-0.0381792159212574,18.1550920791439,0.722074286800161
"YAL040C",23,200,-0.0248382110553994,27.9064856568753,-0.110528958459951
"YAL041W",20,0,-0.0299516821792548,23.1421786733579,0.469536448736784
"YAL041W",20,200,-0.0100643029862135,68.8718514843446,-0.230595458975247
"YAL041W",22,0,0.00350412734506468,197.808787268019,-0.20326931220288
